0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1.2079,1.0744,104.3,0.7437,0.7018,1.2824,1.3363,6.529,7.825,18566.0,573.38,3104.2,232.06,121.78,1777.86,77.57,91.028,0.256,1.018,0.933,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.985,1838.65,45.74,2.439,13352.0,16641.5,3675.88,26600.0,22.42,6694.0,26236.0,3.523,6565.0,5553.0,21985.0,8174.0,113.93,12363.0,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.74,0.94,0.06,0.35,0.1,-0.03,0.16,1607557592.6805863
1.2078,1.0743,104.29,0.7434,0.7016,1.2826,1.3363,6.529,7.8239,18576.0,574.36,3104.2,232.06,121.78,1777.86,77.53,91.028,0.256,1.019,0.933,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.988,1838.7,45.7,2.438,13345.6,16641.5,3674.62,26592.5,22.48,6689.5,26236.0,3.523,6563.3,5553.0,21985.0,8174.0,113.93,12361.38,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.88,0.06,0.4,0.15,-0.13,0.16,1607557837.8817987
1.2078,1.0743,104.29,0.7435,0.7016,1.2827,1.3366,6.529,7.824,18561.0,573.27,3104.2,232.06,121.78,1777.86,77.52,91.028,0.256,1.017,0.933,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.985,1838.35,45.69,2.438,13346.5,16641.5,3674.88,26590.0,22.52,6692.5,26236.0,3.523,6564.6,5553.0,21985.0,8174.0,113.93,12364.12,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.89,0.06,0.4,0.15,-0.13,0.16,1607558083.3967328
1.2077,1.0743,104.26,0.7432,0.7015,1.2824,1.3366,6.529,7.8235,18568.0,573.91,3104.2,232.06,121.78,1777.86,77.5,91.028,0.256,1.017,0.933,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.997,1838.65,45.69,2.437,13343.2,16641.5,3674.12,26590.0,22.48,6695.5,26236.0,3.523,6563.7,5553.0,21985.0,8174.0,113.93,12362.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.67,0.94,0.06,0.4,0.15,-0.13,0.16,1607558337.1680923
1.2078,1.0743,104.28,0.7434,0.7016,1.2828,1.3366,6.529,7.8235,18559.3,573.54,3104.2,232.06,121.78,1777.86,77.52,91.028,0.256,1.017,0.933,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.0,1838.6,45.69,2.433,13348.0,16641.5,3675.12,26637.5,22.48,6695.5,26236.0,3.523,6564.5,5553.0,21985.0,8174.0,113.93,12366.5,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.72,0.89,0.06,0.4,0.15,-0.13,0.16,1607558594.4046752
1.2084,1.0743,104.27,0.7438,0.702,1.2826,1.3379,6.529,7.8235,18538.0,574.11,3104.2,232.06,121.78,1777.86,77.56,91.028,0.256,1.017,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.0,1839.85,45.66,2.434,13340.3,16641.5,3674.12,26580.0,22.52,6685.5,26236.0,3.523,6561.4,5553.0,21985.0,8174.0,113.93,12360.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.94,0.06,0.4,0.15,-0.13,0.16,1607558841.2181175
1.2082,1.0744,104.28,0.7439,0.7019,1.2827,1.3378,6.529,7.8239,18527.0,573.07,3104.2,232.06,121.78,1777.86,77.55,91.028,0.256,1.016,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.997,1840.2,45.63,2.436,13340.3,16641.5,3674.12,26610.0,22.52,6685.5,26236.0,3.523,6563.2,5553.0,21985.0,8174.0,113.93,12366.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.87,0.06,0.4,0.15,-0.13,0.16,1607559085.742211
1.2083,1.0744,104.31,0.744,0.7019,1.2822,1.3377,6.529,7.8236,18491.1,571.6,3104.2,232.06,121.78,1777.86,77.61,91.028,0.256,1.016,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.027,1841.35,45.66,2.437,13346.6,16641.5,3675.88,26637.5,22.48,6690.5,26236.0,3.523,6566.1,5553.0,21985.0,8174.0,113.93,12371.75,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.89,0.06,0.4,0.15,-0.13,0.16,1607559338.0371914
1.2083,1.0745,104.3,0.7441,0.7021,1.2823,1.3376,6.529,7.824,18500.0,571.39,3104.2,232.06,121.78,1777.86,77.61,91.028,0.256,1.014,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.012,1840.05,45.67,2.437,13324.5,16641.5,3674.12,26625.0,22.52,6688.0,26236.0,3.526,6561.3,5553.0,21985.0,8174.0,113.93,12364.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.88,0.06,0.4,0.15,-0.13,0.16,1607559584.9065747
1.2081,1.0745,104.3,0.7441,0.7021,1.2822,1.3376,6.529,7.8244,18497.3,571.5,3104.2,232.06,121.78,1777.86,77.61,91.028,0.256,1.014,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.992,1838.65,45.66,2.436,13328.0,16641.5,3674.38,26625.0,22.52,6690.5,26236.0,3.526,6561.5,5553.0,21985.0,8174.0,113.93,12371.38,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.88,0.16,0.3,0.15,-0.13,0.16,1607559838.6618035
1.2083,1.0747,104.27,0.7445,0.7023,1.2821,1.338,6.529,7.8229,18490.6,571.3,3104.2,232.06,121.78,1777.86,77.63,91.028,0.256,1.014,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.005,1839.3,45.67,2.434,13325.5,16641.5,3674.38,26602.5,22.52,6689.5,26236.0,3.526,6560.8,5553.0,21985.0,8174.0,113.93,12369.5,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.88,0.16,0.3,0.15,-0.13,0.16,1607560094.7567103
1.2085,1.0745,104.28,0.7445,0.7022,1.2821,1.338,6.529,7.8224,18504.0,571.68,3104.2,232.06,121.78,1777.86,77.62,91.028,0.256,1.011,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.008,1839.1,45.67,2.436,13328.0,16641.5,3674.62,26627.5,22.52,6690.5,26236.0,3.526,6561.6,5553.0,21985.0,8174.0,113.93,12368.75,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.71,0.88,0.16,0.3,0.15,-0.13,0.16,1607560337.0996964
1.2082,1.0744,104.29,0.7443,0.7021,1.2819,1.338,6.529,7.8238,18458.0,569.9,3104.2,232.06,121.78,1777.86,77.61,91.028,0.256,1.011,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.032,1840.25,45.67,2.433,13330.5,16641.5,3674.88,26640.0,22.48,6693.5,26236.0,3.528,6562.4,5553.0,21985.0,8174.0,113.93,12367.12,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.89,0.16,0.3,0.15,-0.13,0.16,1607560580.310932
1.2082,1.0744,104.3,0.7445,0.7022,1.282,1.3383,6.529,7.8243,18448.0,567.56,3104.2,232.06,121.78,1777.86,77.64,91.028,0.256,1.011,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.038,1840.45,45.66,2.432,13332.5,16641.5,3675.12,26642.5,22.48,6696.5,26236.0,3.528,6564.5,5553.0,21985.0,8174.0,113.93,12368.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.89,0.16,0.3,0.15,-0.13,0.16,1607560828.6928258
1.2083,1.0744,104.3,0.7446,0.7023,1.2819,1.3386,6.529,7.8242,18470.0,569.18,3104.2,232.06,121.78,1777.86,77.65,91.028,0.256,1.011,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.035,1840.35,45.67,2.433,13337.3,16641.5,3676.88,26657.5,22.48,6701.5,26236.0,3.528,6566.2,5553.0,21985.0,8174.0,113.93,12369.25,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.89,0.16,0.3,0.15,-0.13,0.16,1607561070.4334428
1.2083,1.0745,104.29,0.7448,0.7025,1.2818,1.3388,6.529,7.8239,18480.0,569.41,3104.2,232.06,121.78,1777.86,77.64,91.028,0.256,1.011,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.023,1840.2,45.7,2.432,13337.8,16641.5,3676.88,26655.0,22.48,6701.5,26236.0,3.53,6567.1,5553.0,21985.0,8174.0,113.93,12369.38,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.15,0.3,0.15,-0.13,0.16,1607561320.4167478
1.2083,1.0743,104.27,0.7445,0.7023,1.2818,1.3385,6.529,7.8239,18478.0,570.05,3104.2,232.06,121.78,1777.86,77.63,91.028,0.256,1.01,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.023,1839.85,45.69,2.429,13335.0,16641.5,3675.62,26650.0,22.48,6697.5,26236.0,3.528,6559.0,5553.0,21985.0,8174.0,113.93,12366.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.9,0.15,0.3,0.15,-0.13,0.16,1607561567.2738595
1.2083,1.0743,104.28,0.7446,0.7023,1.2819,1.3384,6.529,7.8236,18469.0,569.53,3104.2,232.06,121.78,1777.86,77.63,91.028,0.256,1.01,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.023,1840.15,45.67,2.429,13330.0,16641.5,3675.62,26650.0,22.48,6697.5,26236.0,3.528,6559.0,5553.0,21985.0,8174.0,113.93,12366.12,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.7,0.9,0.15,0.3,0.15,-0.13,0.16,1607561808.0502987
1.2083,1.0745,104.27,0.7446,0.7022,1.2817,1.3383,6.529,7.8248,18460.0,568.48,3104.2,232.06,121.78,1777.86,77.64,91.028,0.256,1.01,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.005,1839.65,45.69,2.43,13333.0,16641.5,3675.12,26662.5,22.48,6697.5,26236.0,3.528,6562.6,5553.0,21985.0,8174.0,113.93,12361.38,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.77,0.87,0.13,0.3,0.15,-0.13,0.16,1607562049.8238723
1.2082,1.0746,104.27,0.7447,0.7019,1.2818,1.3387,6.5298,7.8242,18458.0,567.09,3104.2,232.06,121.78,1777.86,77.64,91.052,0.256,1.01,0.928,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.99,1839.0,45.78,2.429,13333.3,16648.5,3676.12,26667.5,22.42,6700.5,26236.0,3.528,6567.0,5553.0,21985.0,8174.0,113.93,12362.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.8,0.85,0.15,0.3,0.15,-0.13,0.16,1607562590.5487711
1.2082,1.0746,104.27,0.7445,0.7017,1.2818,1.3386,6.5298,7.8247,18433.0,566.43,3104.2,232.06,121.78,1777.86,77.61,91.055,0.256,1.01,0.908,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,23.955,1839.75,45.73,2.427,13333.3,16644.0,3674.62,26647.5,22.48,6697.5,26236.0,3.526,6561.2,5553.0,21985.0,8174.0,113.93,12355.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.8,0.85,0.15,0.3,0.15,-0.13,0.16,1607562847.4648569
1.2082,1.0748,104.26,0.7446,0.7017,1.282,1.3385,6.5281,7.8252,18426.0,567.26,3104.2,232.06,121.78,1777.86,77.63,91.055,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.02,1840.3,45.69,2.427,13330.2,16660.0,3674.38,26652.5,22.48,6698.5,26310.5,3.527,6560.2,5553.0,21985.0,8174.0,113.93,12357.25,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.73,0.89,0.15,0.3,0.15,-0.13,0.16,1607563281.4346693
1.2082,1.0746,104.25,0.7446,0.7018,1.282,1.3384,6.5292,7.825,18468.0,568.55,3104.2,232.06,121.78,1777.86,77.63,91.06,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.065,1842.1,45.7,2.428,13334.3,16651.5,3675.88,26670.0,22.48,6696.5,26312.0,3.528,6561.8,5553.0,21985.0,8174.0,113.93,12358.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.15,0.3,0.15,-0.13,0.16,1607563524.7520876
1.2082,1.0744,104.26,0.7449,0.7018,1.2819,1.3382,6.5286,7.825,18483.0,569.41,3104.2,232.06,121.78,1777.86,77.66,91.065,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.067,1842.25,45.78,2.432,13334.8,16661.5,3675.38,26662.5,22.48,6691.5,26286.0,3.528,6560.5,5553.0,21985.0,8174.0,113.93,12350.75,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.85,0.15,0.3,0.15,-0.13,0.16,1607563768.37195
1.2082,1.0745,104.27,0.7452,0.7021,1.2817,1.3377,6.5263,7.825,18463.0,569.36,3104.2,232.06,121.78,1777.86,77.71,91.058,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.082,1842.65,45.83,2.433,13341.0,16725.0,3676.88,26672.5,22.43,6692.5,26379.5,3.529,6564.5,5553.0,21985.0,8174.0,113.93,12360.88,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.95,0.1,0.3,0.15,-0.13,0.18,1607564202.9295094
1.2082,1.0747,104.28,0.7451,0.7019,1.2818,1.3373,6.5303,7.825,18463.6,569.29,3104.2,232.06,121.78,1777.86,77.68,91.075,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.688,0.938,0.407,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.115,1843.3,45.83,2.431,13337.8,16696.0,3676.88,26665.0,22.42,6693.5,26329.0,3.528,6562.2,5553.0,21985.0,8174.0,113.93,12355.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.8,0.9,0.1,0.3,0.15,-0.13,0.18,1607564445.4927323
1.2081,1.0744,104.26,0.7449,0.7018,1.2819,1.3365,6.5309,7.8251,18475.0,570.13,3104.2,232.06,121.78,1777.86,77.67,91.075,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.397,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.078,1841.05,45.77,2.432,13334.2,16715.0,3674.88,26657.5,22.48,6690.5,26322.0,3.526,6560.0,5553.0,21985.0,8174.0,113.93,12352.12,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.1,0.3,0.15,-0.13,0.18,1607564688.7219014
1.2082,1.0746,104.27,0.7451,0.7019,1.282,1.3364,6.5303,7.825,18438.0,568.18,3104.2,232.06,121.78,1777.86,77.68,91.078,0.256,1.009,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.397,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.06,1841.65,45.75,2.432,13329.8,16698.5,3674.12,26642.5,22.48,6690.5,26329.5,3.526,6561.2,5553.0,21985.0,8174.0,113.93,12351.75,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.79,0.9,0.1,0.3,0.15,-0.13,0.18,1607564940.7009556
1.2081,1.0744,104.27,0.745,0.7018,1.282,1.3365,6.5282,7.8254,18407.0,567.57,3104.2,232.06,121.78,1777.86,77.67,91.078,0.256,1.008,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.396,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.06,1841.65,45.72,2.432,13326.5,16705.0,3673.38,26632.5,22.5,6691.0,26325.0,3.526,6558.5,5553.0,21985.0,8174.0,113.93,12350.62,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.1,0.3,0.15,-0.13,0.18,1607565188.1545415
1.2083,1.0745,104.28,0.745,0.7018,1.2816,1.337,6.529,7.8254,18381.0,567.76,3104.2,232.06,121.78,1777.86,77.69,91.07,0.256,1.008,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.396,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.043,1841.55,45.7,2.429,13327.5,16687.0,3673.88,26647.5,22.48,6693.5,26311.5,3.525,6559.3,5553.0,21985.0,8174.0,113.93,12348.5,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.1,0.3,0.15,-0.13,0.18,1607565436.2989128
1.2082,1.0745,104.28,0.7449,0.7017,1.282,1.3368,6.5281,7.8278,18430.0,569.74,3104.2,232.06,121.78,1777.86,77.71,91.073,0.256,1.008,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.396,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.085,1842.65,45.73,2.43,13328.5,16681.5,3673.62,26630.0,22.48,6691.5,26313.0,3.526,6557.9,5553.0,21985.0,8174.0,113.93,12351.0,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.75,0.9,0.1,0.3,0.15,-0.13,0.18,1607565689.4123118
1.2082,1.0743,104.28,0.7453,0.7019,1.282,1.3367,6.5277,7.8278,18431.0,569.49,3104.2,232.06,121.78,1777.86,77.73,91.067,0.256,1.007,0.902,0.538,0.017,0.015,0.749,1.672,0.925,0.396,0.151,0.086,0.076,-0.188,-0.61,-0.801,-0.784,-0.771,-0.796,24.113,1843.15,45.77,2.417,13337.5,16715.0,3675.62,26662.5,22.45,6693.5,26371.0,3.527,6561.8,5553.0,21985.0,8174.0,113.93,12355.75,86.61,136.46,44.69,34.37,172.455,112.47,7.785,28.69,7.99,59.67,5.435,1.8,0.9,0.1,0.3,0.15,-0.13,0.18,1607565936.971068
