0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1.2114,1.0789,104.02,0.7419,0.7039,1.2802,1.3356,6.52,7.8015,19207.0,592.38,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.015,0.938,0.574,0.054,0.017,0.765,1.684,0.926,0.386,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.715,1868.25,45.64,2.449,13248.0,16924.0,3683.38,26365.0,22.67,6675.5,26517.5,3.523,6514.9,5561.5,22105.0,8235.0,104.42,12581.25,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607385060.1507823
1.2113,1.079,104.02,0.7419,0.704,1.2803,1.3354,6.52,7.8017,19203.0,592.23,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.015,0.938,0.574,0.054,0.017,0.765,1.687,0.929,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.707,1868.2,45.64,2.449,13244.4,16924.0,3682.12,26330.0,22.75,6675.5,26517.5,3.523,6512.7,5561.5,22105.0,8235.0,104.42,12578.5,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607385300.7889457
1.2113,1.0789,104.0,0.7419,0.704,1.2804,1.3355,6.52,7.8014,19211.0,591.91,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.687,0.929,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.695,1867.65,45.62,2.447,13244.9,16924.0,3682.38,26345.0,22.73,6681.5,26517.5,3.523,6513.3,5561.5,22105.0,8235.0,104.42,12575.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607385555.9099538
1.2113,1.0789,104.01,0.7417,0.704,1.28,1.3357,6.52,7.8026,19196.6,591.32,3158.0,238.17,123.75,1817.03,77.13,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.687,0.929,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.692,1867.9,45.58,2.452,13235.8,16924.0,3679.62,26290.0,22.77,6674.5,26517.5,3.523,6507.6,5561.5,22105.0,8235.0,104.42,12565.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607385809.3881934
1.2106,1.0787,103.98,0.7415,0.7039,1.2806,1.3358,6.52,7.8022,19194.0,589.76,3158.0,238.17,123.75,1817.03,77.1,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.687,0.929,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.66,1866.7,45.59,2.447,13234.9,16924.0,3679.38,26282.5,22.83,6675.5,26517.5,3.523,6508.9,5561.5,22105.0,8235.0,104.42,12563.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607386066.207745
1.2109,1.0788,103.97,0.7415,0.7039,1.2806,1.3359,6.52,7.8025,19172.1,589.39,3158.0,238.17,123.75,1817.03,77.1,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.687,0.929,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.655,1866.65,45.58,2.444,13239.3,16924.0,3678.88,26305.0,22.83,6677.5,26517.5,3.523,6509.4,5561.5,22105.0,8235.0,104.42,12565.0,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607386315.2780576
1.2109,1.0789,104.0,0.7415,0.7038,1.2807,1.3356,6.52,7.8031,19186.0,589.86,3158.0,238.17,123.75,1817.03,77.1,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.684,0.928,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.677,1867.45,45.59,2.447,13230.2,16924.0,3679.12,26302.5,22.77,6684.5,26517.5,3.517,6509.8,5561.5,22105.0,8235.0,104.42,12568.75,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607386573.446808
1.2109,1.0788,104.0,0.7412,0.7037,1.2808,1.3352,6.52,7.8033,19189.0,589.59,3158.0,238.17,123.75,1817.03,77.1,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.684,0.928,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.692,1867.4,45.59,2.446,13239.8,16924.0,3679.62,26302.5,22.77,6681.5,26517.5,3.518,6510.2,5561.5,22105.0,8235.0,104.42,12566.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607386813.4430645
1.2111,1.0789,103.98,0.7416,0.7039,1.2802,1.3354,6.52,7.8023,19179.0,589.54,3158.0,238.17,123.75,1817.03,77.11,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.684,0.928,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.703,1867.35,45.59,2.449,13243.0,16924.0,3680.62,26335.0,22.77,6681.5,26517.5,3.519,6512.5,5561.5,22105.0,8235.0,104.42,12570.62,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607387058.3910232
1.211,1.079,104.0,0.7415,0.7039,1.2806,1.3354,6.52,7.8021,19180.6,589.68,3158.0,238.17,123.75,1817.03,77.11,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.684,0.928,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.692,1867.55,45.59,2.452,13250.5,16924.0,3680.12,26352.5,22.77,6682.5,26517.5,3.518,6511.1,5561.5,22105.0,8235.0,104.42,12568.5,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607387311.0413563
1.2109,1.0789,104.0,0.7414,0.7039,1.2806,1.3351,6.52,7.8022,19195.0,589.73,3158.0,238.17,123.75,1817.03,77.09,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.684,0.926,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.685,1867.75,45.59,2.45,13249.3,16924.0,3680.62,26392.5,22.77,6690.5,26517.5,3.52,6513.3,5561.5,22105.0,8235.0,104.42,12573.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607387551.9170783
1.211,1.0789,104.04,0.7415,0.7039,1.2806,1.335,6.52,7.8021,19208.0,590.27,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.019,0.938,0.574,0.054,0.017,0.765,1.683,0.926,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.7,1868.55,45.61,2.448,13259.0,16924.0,3682.88,26422.5,22.73,6687.5,26517.5,3.522,6526.5,5561.5,22105.0,8235.0,104.42,12574.88,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607387799.6026666
1.211,1.079,104.03,0.7417,0.7041,1.2805,1.3349,6.52,7.8021,19211.0,590.65,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.022,0.938,0.574,0.054,0.017,0.765,1.683,0.926,0.388,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.683,1867.65,45.59,2.449,13253.3,16924.0,3682.38,26390.0,22.75,6688.5,26517.5,3.521,6524.7,5561.5,22105.0,8235.0,104.42,12574.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607388050.937345
1.211,1.079,104.04,0.7417,0.704,1.2806,1.3349,6.52,7.8038,19218.0,591.01,3158.0,238.17,123.75,1817.03,77.14,90.865,0.279,1.022,0.938,0.574,0.054,0.017,0.765,1.686,0.928,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.683,1867.55,45.59,2.45,13254.3,16924.0,3682.38,26385.0,22.73,6686.5,26517.5,3.522,6525.1,5561.5,22105.0,8235.0,104.42,12572.88,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607388299.3317246
1.211,1.0789,104.04,0.7417,0.7039,1.2805,1.3347,6.52,7.8023,19224.0,591.03,3158.0,238.17,123.75,1817.03,77.16,90.865,0.279,1.023,0.938,0.574,0.054,0.017,0.765,1.686,0.928,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.695,1867.65,45.59,2.45,13255.5,16924.0,3682.12,26415.0,22.73,6682.5,26517.5,3.522,6524.7,5561.5,22105.0,8235.0,104.42,12572.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607388541.7278485
1.211,1.0791,104.03,0.7418,0.7041,1.2803,1.3352,6.52,7.8022,19224.1,590.97,3158.0,238.17,123.75,1817.03,77.17,90.865,0.279,1.023,0.938,0.574,0.054,0.017,0.765,1.686,0.928,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.698,1867.55,45.6,2.45,13258.0,16924.0,3682.12,26415.0,22.73,6682.5,26517.5,3.523,6527.6,5561.5,22105.0,8235.0,104.42,12571.0,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607388795.758536
1.2108,1.079,104.04,0.7417,0.704,1.2801,1.3349,6.52,7.8023,19242.4,590.74,3158.0,238.17,123.75,1817.03,77.13,90.865,0.279,1.025,0.943,0.574,0.054,0.017,0.765,1.686,0.928,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.692,1867.25,45.58,2.45,13256.3,16924.0,3681.38,26395.0,22.77,6679.5,26517.5,3.522,6520.9,5561.5,22105.0,8235.0,104.42,12571.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607389044.8964646
1.2106,1.0789,104.06,0.7413,0.704,1.2806,1.3348,6.52,7.8027,19244.0,590.88,3158.0,238.17,123.75,1817.03,77.14,90.865,0.279,1.025,0.943,0.574,0.054,0.017,0.765,1.686,0.928,0.389,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.703,1867.4,45.59,2.453,13259.8,16924.0,3682.38,26400.0,22.73,6684.5,26517.5,3.523,6532.2,5561.5,22105.0,8235.0,104.42,12575.25,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607389289.7916367
1.2109,1.0791,104.09,0.7418,0.7041,1.2801,1.3356,6.5237,7.8023,19227.0,591.1,3158.0,238.17,123.75,1817.03,77.2,90.892,0.279,1.025,0.943,0.574,0.054,0.017,0.765,1.688,0.931,0.391,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.76,1868.35,45.67,2.449,13262.0,16934.0,3683.12,26412.5,22.73,6692.5,26517.5,3.526,6533.9,5561.5,22105.0,8235.0,104.42,12578.62,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607389700.346628
1.2109,1.0791,104.08,0.7419,0.7041,1.2795,1.3358,6.5214,7.8034,19230.0,590.27,3158.0,238.17,123.75,1817.03,77.2,90.898,0.279,1.025,0.943,0.574,0.054,0.017,0.765,1.688,0.931,0.391,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.767,1868.45,45.61,2.449,13262.0,16931.5,3683.62,26430.0,22.73,6696.5,26517.5,3.526,6532.5,5561.5,22105.0,8235.0,104.42,12574.25,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607389946.0464036
1.2109,1.079,104.08,0.7418,0.7039,1.2795,1.3356,6.5221,7.8036,19230.0,589.84,3158.0,238.17,123.75,1817.03,77.2,90.895,0.279,1.025,0.943,0.574,0.054,0.017,0.765,1.692,0.931,0.392,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.72,1867.0,45.61,2.45,13262.0,16926.0,3682.38,26435.0,22.75,6695.5,26532.0,3.524,6532.3,5561.5,22105.0,8235.0,104.42,12573.5,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607390196.9068542
1.2109,1.079,104.08,0.7417,0.7038,1.2799,1.3355,6.5221,7.8031,19224.0,589.91,3158.0,238.17,123.75,1817.03,77.21,90.903,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.692,0.931,0.392,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.742,1867.65,45.61,2.446,13259.8,16926.0,3681.62,26405.0,22.73,6694.5,26472.0,3.524,6527.0,5561.5,22105.0,8235.0,104.42,12569.88,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607390445.041884
1.211,1.0792,104.07,0.7419,0.7039,1.2795,1.3359,6.522,7.8016,19200.0,589.21,3158.0,238.17,123.75,1817.03,77.21,90.888,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.691,0.933,0.394,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.782,1868.45,45.57,2.447,13259.8,16926.0,3680.88,26415.0,22.73,6695.5,26473.5,3.523,6527.2,5561.5,22105.0,8235.0,104.42,12568.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607390692.6388276
1.211,1.0788,104.06,0.7419,0.7038,1.2798,1.3359,6.5206,7.8014,19198.0,589.06,3158.0,238.17,123.75,1817.03,77.19,90.877,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.691,0.933,0.394,0.145,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.767,1867.8,45.56,2.45,13263.0,16936.0,3.68138,26440.0,22.73,6695.5,26483.5,3.524,6528.3,5561.5,22105.0,8235.0,104.42,12567.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607390953.6326838
1.2109,1.0792,104.05,0.7418,0.7037,1.2799,1.3361,6.5214,7.8022,19211.6,589.25,3158.0,238.17,123.75,1817.03,77.18,90.888,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.684,0.928,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.76,1866.1,45.55,2.45,13249.5,16950.0,3679.12,26360.0,22.77,6691.5,26390.0,3.521,6521.9,5561.5,22105.0,8235.0,104.42,12565.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607391198.8326159
1.211,1.079,104.04,0.7419,0.7038,1.2794,1.3361,6.5225,7.8027,19211.0,588.99,3158.0,238.17,123.75,1817.03,77.18,90.877,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.684,0.928,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.727,1865.7,45.55,2.45,13252.5,16925.0,3680.12,26400.0,22.77,6693.5,26406.5,3.522,6522.2,5561.5,22105.0,8235.0,104.42,12568.38,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607391446.1757991
1.211,1.079,104.06,0.7419,0.7037,1.2792,1.3362,6.5202,7.803,19196.5,588.9,3158.0,238.17,123.75,1817.03,77.21,90.888,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.684,0.928,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.745,1866.55,45.56,2.447,13259.8,16984.0,3681.12,26405.0,22.73,6696.5,26416.5,3.524,6527.5,5561.5,22105.0,8235.0,104.42,12570.12,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607391703.4393103
1.2109,1.0786,104.06,0.7419,0.7035,1.2796,1.3359,6.5222,7.8033,19204.8,589.28,3158.0,238.17,123.75,1817.03,77.21,90.888,0.279,1.026,0.943,0.574,0.054,0.017,0.765,1.686,0.929,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.727,1866.05,45.58,2.447,13263.8,16968.5,3681.88,26432.5,22.73,6699.5,26425.5,3.526,6529.6,5561.5,22105.0,8235.0,104.42,12570.75,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607391952.9534454
1.2109,1.0787,104.05,0.7422,0.7037,1.2795,1.3364,6.5219,7.8044,19200.9,589.06,3158.0,238.17,123.75,1817.03,77.24,90.873,0.279,1.026,0.943,0.574,0.054,0.018,0.765,1.686,0.929,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.782,1867.95,45.59,2.446,13267.0,16991.5,3682.88,26445.0,22.73,6697.5,26454.5,3.526,6526.5,5561.5,22105.0,8235.0,104.42,12574.5,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.75,0.75,0.05,0.3,0.15,-0.23,0.04,1607392202.966409
1.2112,1.0787,104.05,0.7424,0.7042,1.279,1.3362,6.5206,7.8042,19218.2,589.58,3158.0,238.17,123.75,1817.03,77.27,90.868,0.279,1.026,0.943,0.574,0.054,0.018,0.765,1.686,0.929,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.797,1868.45,45.59,2.446,13266.2,16980.0,3682.62,26437.5,22.73,6696.5,26448.0,3.526,6528.2,5561.5,22105.0,8235.0,104.42,12573.0,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.75,0.75,0.05,0.3,0.15,-0.23,0.04,1607392450.537834
1.2112,1.079,104.05,0.7425,0.7039,1.2795,1.3361,6.5208,7.8045,19236.5,590.06,3158.0,238.17,123.75,1817.03,77.24,90.882,0.279,1.026,0.943,0.574,0.054,0.018,0.765,1.686,0.929,0.391,0.143,0.094,0.091,-0.162,-0.583,-0.78,-0.758,-0.751,-0.762,24.777,1867.85,45.55,2.448,13261.5,16937.0,3681.12,26420.0,22.77,6696.5,26415.0,3.524,6527.2,5561.5,22105.0,8235.0,104.42,12568.25,86.795,137.105,44.595,34.165,174.9,112.47,7.955,28.775,8.055,58.57,5.5,1.75,0.75,0.05,0.3,0.15,-0.23,0.04,1607392694.6285641
