0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1.2124,1.081,104.22,0.7432,0.7042,1.2783,1.3414,6.517,7.805,19385.0,603.32,3162.58,232.71,122.25,1823.76,77.47,90.797,0.348,1.077,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.262,1838.55,46.16,2.459,13304.2,17060.0,3700.62,26830.0,22.43,6709.5,26836.0,3.536,6561.9,5606.5,22190.0,8268.5,103.72,12552.62,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.7,0.15,0.36,0.09,-0.05,0.1,1607298362.0182838
1.2123,1.081,104.21,0.7433,0.704,1.2781,1.3415,6.517,7.805,19366.0,601.51,3162.58,232.71,122.25,1823.76,77.45,90.797,0.348,1.077,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.247,1838.45,46.13,2.454,13308.7,17060.0,3701.88,26880.0,22.43,6704.5,26836.0,3.536,6562.8,5606.5,22190.0,8268.5,103.72,12550.62,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.75,0.6,0.15,0.36,0.09,-0.05,0.1,1607298610.4784994
1.2124,1.081,104.22,0.7434,0.7042,1.2779,1.3417,6.517,7.805,19351.0,601.63,3162.58,232.71,122.25,1823.76,77.47,90.797,0.348,1.08,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.24,1838.05,46.13,2.453,13305.9,17060.0,3701.38,26875.0,22.43,6699.5,26836.0,3.536,6561.2,5606.5,22190.0,8268.5,103.72,12552.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.75,0.6,0.15,0.36,0.09,-0.05,0.1,1607298855.7587404
1.2122,1.0811,104.22,0.7433,0.7042,1.2776,1.3417,6.517,7.805,19362.0,601.3,3162.58,232.71,122.25,1823.76,77.46,90.797,0.348,1.08,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.26,1838.8,46.12,2.462,13301.4,17060.0,3699.88,26835.0,22.43,6691.5,26836.0,3.536,6557.3,5606.5,22190.0,8268.5,103.72,12546.25,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.8,0.6,0.15,0.36,0.09,-0.05,0.1,1607299103.3015451
1.2121,1.081,104.21,0.7432,0.7041,1.2781,1.3417,6.517,7.8049,19414.4,602.48,3162.58,232.71,122.25,1823.76,77.44,90.797,0.348,1.08,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.265,1838.75,46.08,2.461,13294.1,17060.0,3698.38,26797.5,22.48,6683.5,26836.0,3.536,6555.1,5606.5,22190.0,8268.5,103.72,12543.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.8,0.6,0.15,0.36,0.09,-0.05,0.1,1607299343.0984516
1.212,1.0809,104.2,0.743,0.7041,1.278,1.3412,6.517,7.8043,19433.0,602.04,3162.58,232.71,122.25,1823.76,77.4,90.797,0.348,1.073,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.227,1838.25,46.07,2.462,13293.4,17060.0,3697.62,26747.5,22.48,6684.5,26836.0,3.536,6552.8,5606.5,22190.0,8268.5,103.72,12540.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.8,0.6,0.15,0.36,0.09,-0.05,0.1,1607299591.5653
1.2121,1.0809,104.16,0.743,0.704,1.2779,1.3414,6.517,7.8046,19424.0,602.2,3162.58,232.71,122.25,1823.76,77.36,90.797,0.348,1.073,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.26,1839.8,46.04,2.458,13277.2,17060.0,3693.62,26700.0,22.58,6677.5,26836.0,3.536,6545.3,5606.5,22190.0,8268.5,103.72,12531.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.67,0.69,0.12,0.39,0.09,-0.05,0.1,1607299836.91498
1.2122,1.0808,104.15,0.7427,0.7038,1.2783,1.3414,6.517,7.805,19387.0,599.84,3162.58,232.71,122.25,1823.76,77.35,90.797,0.348,1.057,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.277,1840.2,46.0,2.454,13284.7,17060.0,3694.38,26715.0,22.52,6683.5,26836.0,3.536,6548.5,5606.5,22190.0,8268.5,103.72,12530.25,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.67,0.69,0.12,0.39,0.09,-0.05,0.1,1607300085.3930027
1.2122,1.0806,104.15,0.7427,0.7039,1.2783,1.3414,6.517,7.8049,19380.0,599.32,3162.58,232.71,122.25,1823.76,77.34,90.797,0.348,1.057,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.293,1840.4,46.0,2.46,13280.3,17060.0,3694.38,26720.0,22.57,6679.5,26836.0,3.53,6549.0,5606.5,22190.0,8268.5,103.72,12531.75,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.39,0.09,-0.05,0.1,1607300331.7675316
1.2124,1.0805,104.15,0.7427,0.704,1.2781,1.3415,6.517,7.805,19361.0,598.71,3162.58,232.71,122.25,1823.76,77.34,90.797,0.348,1.057,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.305,1841.45,46.02,2.466,13280.0,17060.0,3695.12,26697.5,22.55,6679.5,26836.0,3.53,6550.1,5606.5,22190.0,8268.5,103.72,12535.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.39,0.09,-0.05,0.1,1607300576.8404298
1.2125,1.0809,104.12,0.7428,0.7043,1.2781,1.3414,6.517,7.805,19389.7,599.47,3162.58,232.71,122.25,1823.76,77.32,90.797,0.348,1.048,0.968,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.31,1841.1,46.05,2.464,13279.0,17060.0,3694.12,26675.0,22.57,6677.5,26836.0,3.529,6548.0,5606.5,22190.0,8268.5,103.72,12540.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.61,0.11,0.39,0.09,-0.05,0.1,1607300836.1908786
1.2125,1.081,104.12,0.7428,0.7042,1.2778,1.3412,6.517,7.805,19395.0,599.48,3162.58,232.71,122.25,1823.76,77.35,90.797,0.348,1.048,0.963,0.59,0.075,0.019,0.796,1.741,0.973,0.423,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.31,1840.65,46.05,2.464,13279.8,17060.0,3695.38,26697.5,22.57,6678.5,26836.0,3.53,6549.3,5606.5,22190.0,8268.5,103.72,12539.5,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.68,0.62,0.07,0.39,0.09,-0.05,0.1,1607301083.6177888
1.2124,1.081,104.14,0.743,0.7043,1.2782,1.3416,6.517,7.805,19380.8,599.3,3162.58,232.71,122.25,1823.76,77.38,90.797,0.348,1.048,0.963,0.59,0.075,0.019,0.796,1.723,0.959,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.33,1841.15,46.06,2.465,13284.3,17060.0,3696.88,26722.5,22.52,6680.5,26836.0,3.532,6552.8,5606.5,22190.0,8268.5,103.72,12539.88,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.63,0.61,0.13,0.34,0.09,-0.05,0.1,1607301332.4291663
1.2126,1.0808,104.13,0.7432,0.7043,1.2779,1.3419,6.517,7.805,19356.0,598.92,3162.58,232.71,122.25,1823.76,77.39,90.797,0.348,1.048,0.963,0.59,0.075,0.019,0.796,1.723,0.959,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.31,1840.15,46.05,2.464,13279.8,17060.0,3695.88,26677.5,22.52,6678.5,26836.0,3.53,6551.1,5606.5,22190.0,8268.5,103.72,12540.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.64,0.13,0.34,0.09,-0.05,0.1,1607301585.7548456
1.2126,1.0809,104.12,0.7432,0.7042,1.2777,1.3421,6.517,7.805,19402.0,599.47,3162.58,232.71,122.25,1823.76,77.36,90.797,0.348,1.048,0.963,0.59,0.075,0.019,0.796,1.723,0.959,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.32,1841.15,46.02,2.462,13285.0,17060.0,3696.62,26707.5,22.52,6678.5,26836.0,3.532,6551.5,5606.5,22190.0,8268.5,103.72,12543.25,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.64,0.13,0.34,0.09,-0.05,0.1,1607301831.353956
1.2127,1.0809,104.12,0.7431,0.7041,1.2781,1.3424,6.517,7.805,19380.0,598.52,3162.58,232.71,122.25,1823.76,77.36,90.797,0.348,1.048,0.958,0.59,0.075,0.019,0.796,1.723,0.959,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.332,1841.65,46.0,2.466,13286.3,17060.0,3697.38,26702.5,22.5,6680.5,26836.0,3.532,6553.1,5606.5,22190.0,8268.5,103.72,12543.62,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.64,0.13,0.34,0.09,-0.05,0.1,1607302076.2028892
1.2129,1.0811,104.12,0.7431,0.7043,1.2776,1.3427,6.517,7.805,19427.0,599.7,3162.58,232.71,122.25,1823.76,77.38,90.797,0.348,1.048,0.956,0.59,0.075,0.019,0.796,1.723,0.959,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.325,1841.15,46.01,2.468,13282.8,17060.0,3696.62,26695.0,22.52,6676.5,26836.0,3.532,6552.0,5606.5,22190.0,8268.5,103.72,12542.5,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.7,0.64,0.13,0.34,0.09,-0.05,0.1,1607302324.3374624
1.2128,1.0809,104.09,0.7431,0.7042,1.2777,1.3427,6.517,7.805,19380.0,598.61,3162.58,232.71,122.25,1823.76,77.35,90.797,0.348,1.048,0.956,0.59,0.075,0.019,0.796,1.726,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.328,1841.25,46.02,2.47,13290.0,17060.0,3698.38,26700.0,22.52,6678.5,26836.0,3.534,6555.4,5606.5,22190.0,8268.5,103.72,12552.25,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.7,0.64,0.13,0.34,0.09,-0.05,0.1,1607302566.5217817
1.213,1.0811,104.1,0.7433,0.7043,1.2776,1.3427,6.517,7.805,19385.0,599.29,3162.58,232.71,122.25,1823.76,77.36,90.797,0.348,1.046,0.956,0.59,0.075,0.019,0.796,1.726,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.328,1840.95,46.03,2.474,13288.0,17060.0,3698.38,26687.5,22.5,6679.5,26836.0,3.534,6552.6,5606.5,22190.0,8268.5,103.72,12547.88,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.64,0.66,0.12,0.34,0.09,-0.05,0.1,1607302808.237426
1.2128,1.081,104.09,0.7434,0.7046,1.2779,1.3425,6.5136,7.805,19348.6,598.22,3162.58,232.71,122.25,1823.76,77.38,90.76,0.348,1.045,0.956,0.59,0.075,0.019,0.796,1.726,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.332,1842.0,46.14,2.474,13286.5,17044.0,3698.38,26682.5,22.48,6677.5,26836.0,3.534,6554.2,5606.5,22190.0,8268.5,103.72,12547.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607303230.9103897
1.2129,1.0812,104.09,0.7431,0.7045,1.2779,1.3423,6.5166,7.8048,19342.6,597.65,3162.58,232.71,122.25,1823.76,77.34,90.77,0.348,1.045,0.956,0.59,0.075,0.019,0.796,1.726,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.255,1839.45,46.1,2.472,13286.5,17044.0,3697.12,26660.0,22.48,6674.0,26836.0,3.534,6552.0,5606.5,22190.0,8268.5,103.72,12541.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607303488.251791
1.2126,1.081,104.12,0.7429,0.7042,1.2783,1.3421,6.5192,7.8049,19348.0,598.31,3162.58,232.71,122.25,1823.76,77.35,90.785,0.348,1.05,0.956,0.59,0.075,0.019,0.796,1.727,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.28,1840.55,46.16,2.474,13286.5,17044.0,3698.12,26685.0,22.48,6675.5,26836.0,3.534,6555.5,5606.5,22190.0,8268.5,103.72,12534.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607303740.0582354
1.2126,1.0811,104.14,0.7429,0.704,1.2784,1.3423,6.5179,7.8046,19341.0,598.16,3162.58,232.71,122.25,1823.76,77.35,90.782,0.348,1.05,0.956,0.59,0.075,0.019,0.796,1.727,0.964,0.418,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.27,1840.4,46.08,2.471,13289.2,17021.5,3698.38,26665.0,22.48,6675.5,26783.5,3.534,6548.8,5606.5,22190.0,8268.5,103.72,12547.75,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607303994.2152328
1.2127,1.0811,104.12,0.7429,0.7038,1.2784,1.3425,6.5165,7.8048,19383.0,598.68,3162.58,232.71,122.25,1823.76,77.35,90.778,0.348,1.05,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.273,1840.55,46.11,2.47,13283.0,17020.0,3697.25,26645.0,22.48,6678.5,26773.0,3.532,6544.6,5606.5,22190.0,8268.5,103.72,12543.38,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607304238.0016174
1.2126,1.0811,104.11,0.7427,0.7037,1.2785,1.3425,6.5179,7.8049,19322.0,594.35,3162.58,232.71,122.25,1823.76,77.32,90.785,0.348,1.05,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.28,1839.7,46.11,2.469,13289.5,17028.5,3697.62,26657.5,22.48,6679.0,26749.5,3.533,6548.8,5606.5,22190.0,8268.5,103.72,12542.0,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607304482.2064395
1.2127,1.0811,104.1,0.7428,0.7035,1.2786,1.3426,6.5194,7.8048,19310.6,593.91,3162.58,232.71,122.25,1823.76,77.32,90.778,0.348,1.049,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.302,1840.8,46.12,2.47,13289.3,17048.5,3698.0,26660.0,22.48,6678.5,26772.0,3.534,6550.8,5606.5,22190.0,8268.5,103.72,12539.88,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607304722.5119398
1.2128,1.0811,104.13,0.7429,0.7037,1.2786,1.3427,6.5212,7.8056,19307.0,593.32,3162.58,232.71,122.25,1823.76,77.35,90.782,0.348,1.049,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.267,1840.35,46.11,2.469,13281.5,17034.0,3696.38,26635.0,22.48,6673.5,26747.5,3.532,6547.2,5606.5,22190.0,8268.5,103.72,12537.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607304973.0903466
1.2127,1.0809,104.1,0.7428,0.7037,1.2783,1.3429,6.5228,7.8059,19300.5,593.0,3162.58,232.71,122.25,1823.76,77.32,90.778,0.348,1.049,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.27,1840.55,46.05,2.469,13278.0,16951.5,3695.62,26615.0,22.48,6671.5,26629.5,3.53,6541.0,5606.5,22190.0,8268.5,103.72,12532.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607305228.8724952
1.2128,1.0808,104.08,0.7427,0.7036,1.2783,1.3429,6.524,7.806,19300.0,593.44,3162.58,232.71,122.25,1823.76,77.26,90.782,0.348,1.044,0.956,0.59,0.075,0.019,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.293,1841.5,46.06,2.469,13268.0,16905.0,3694.62,26605.0,22.52,6667.5,26547.0,3.528,6538.7,5606.5,22190.0,8268.5,103.72,12530.38,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607305477.0898368
1.213,1.0808,104.07,0.7427,0.7038,1.2786,1.3431,6.524,7.8057,19317.6,593.99,3162.58,232.71,122.25,1823.76,77.28,90.757,0.348,1.045,0.956,0.59,0.075,0.025,0.796,1.727,0.963,0.419,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.293,1841.55,46.03,2.463,13268.5,16890.0,3694.38,26615.0,22.52,6664.5,26488.0,3.528,6537.5,5606.5,22190.0,8268.5,103.72,12529.62,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607305717.8475537
1.213,1.0807,104.05,0.7429,0.7039,1.2783,1.3431,6.5236,7.8059,19269.0,592.16,3162.58,232.71,122.25,1823.76,77.3,90.743,0.348,1.043,0.956,0.59,0.075,0.025,0.796,1.719,0.956,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.315,1842.15,46.02,2.465,13268.2,16904.0,3694.88,26625.0,22.52,6662.0,26446.0,3.526,6537.9,5606.5,22190.0,8268.5,103.72,12532.38,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607305968.289091
1.2132,1.0807,104.04,0.743,0.7039,1.2782,1.3431,6.5196,7.8063,19290.0,593.54,3162.58,232.71,122.25,1823.76,77.29,90.733,0.348,1.043,0.956,0.59,0.075,0.025,0.796,1.719,0.956,0.415,0.153,0.096,0.084,-0.126,-0.553,-0.758,-0.741,-0.749,-0.761,24.308,1841.45,46.05,2.462,13272.5,16915.0,3694.62,26620.0,22.52,6662.5,26440.5,3.528,6541.0,5606.5,22190.0,8268.5,103.72,12533.12,86.865,137.05,44.74,34.51,172.285,112.47,7.945,29.07,7.81,58.53,5.51,1.65,0.65,0.12,0.34,0.09,-0.05,0.1,1607306218.1819892
